2019-04-15 20:28:33,707 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jkali  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_51/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-15 20:28:43,851 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default from 285 classes with test cases
2019-04-15 20:28:43,853 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-15 20:28:44,499 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default, /home/jan_gerling/astor/./examples/libs/junit-4.4.jar]
2019-04-15 20:30:49,861 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest#testIssue631
2019-04-15 20:30:49,867 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-15 20:30:49,877 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2941, fails: 2, GZoltar suspicious 24199
2019-04-15 20:30:49,894 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-15 20:30:49,904 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//src//default, compliance level: 8
2019-04-15 20:31:00,384 INFO main - 
---- Initial suspicious size: 0
2019-04-15 20:31:00,415 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 48, file MathConfigurationException.java
2019-04-15 20:31:02,376 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1922, file Dfp.java
2019-04-15 20:31:02,377 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 1931, file Dfp.java
2019-04-15 20:31:02,377 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 1933, file Dfp.java
2019-04-15 20:31:02,378 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1932, file Dfp.java
2019-04-15 20:31:02,379 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1946, file Dfp.java
2019-04-15 20:31:02,379 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1952, file Dfp.java
2019-04-15 20:31:02,380 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1957, file Dfp.java
2019-04-15 20:31:02,381 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 1962, file Dfp.java
2019-04-15 20:31:02,381 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 1966, file Dfp.java
2019-04-15 20:31:02,382 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1961, file Dfp.java
2019-04-15 20:31:02,382 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1951, file Dfp.java
2019-04-15 20:31:02,383 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1971, file Dfp.java
2019-04-15 20:31:02,384 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 1982, file Dfp.java
2019-04-15 20:31:02,386 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 1986, file Dfp.java
2019-04-15 20:31:02,386 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1985, file Dfp.java
2019-04-15 20:31:02,387 INFO main - --ModificationPoint:CtSwitchImpl, suspValue 0.0, line 1990, file Dfp.java
2019-04-15 20:31:02,387 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2004, file Dfp.java
2019-04-15 20:31:02,388 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2009, file Dfp.java
2019-04-15 20:31:02,389 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2010, file Dfp.java
2019-04-15 20:31:02,390 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2012, file Dfp.java
2019-04-15 20:31:02,390 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2013, file Dfp.java
2019-04-15 20:31:02,391 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2014, file Dfp.java
2019-04-15 20:31:02,392 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2015, file Dfp.java
2019-04-15 20:31:02,392 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2016, file Dfp.java
2019-04-15 20:31:02,393 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2017, file Dfp.java
2019-04-15 20:31:02,394 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2018, file Dfp.java
2019-04-15 20:31:02,394 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2020, file Dfp.java
2019-04-15 20:31:02,395 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2027, file Dfp.java
2019-04-15 20:31:02,396 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2011, file Dfp.java
2019-04-15 20:31:02,396 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2032, file Dfp.java
2019-04-15 20:31:02,397 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2044, file Dfp.java
2019-04-15 20:31:02,397 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2046, file Dfp.java
2019-04-15 20:31:02,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2043, file Dfp.java
2019-04-15 20:31:02,399 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2041, file Dfp.java
2019-04-15 20:31:02,399 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2051, file Dfp.java
2019-04-15 20:31:02,400 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2050, file Dfp.java
2019-04-15 20:31:02,400 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2054, file Dfp.java
2019-04-15 20:31:02,401 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2062, file Dfp.java
2019-04-15 20:31:02,402 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2063, file Dfp.java
2019-04-15 20:31:02,402 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2064, file Dfp.java
2019-04-15 20:31:02,403 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2065, file Dfp.java
2019-04-15 20:31:02,403 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2066, file Dfp.java
2019-04-15 20:31:02,404 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2067, file Dfp.java
2019-04-15 20:31:02,404 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2068, file Dfp.java
2019-04-15 20:31:02,405 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2073, file Dfp.java
2019-04-15 20:31:02,406 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2074, file Dfp.java
2019-04-15 20:31:02,407 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2075, file Dfp.java
2019-04-15 20:31:02,407 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2076, file Dfp.java
2019-04-15 20:31:02,408 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 2072, file Dfp.java
2019-04-15 20:31:02,409 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2081, file Dfp.java
2019-04-15 20:31:02,409 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 2080, file Dfp.java
2019-04-15 20:31:02,410 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2085, file Dfp.java
2019-04-15 20:31:02,410 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2088, file Dfp.java
2019-04-15 20:31:02,411 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2090, file Dfp.java
2019-04-15 20:31:02,412 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2089, file Dfp.java
2019-04-15 20:31:02,412 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2095, file Dfp.java
2019-04-15 20:31:02,413 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2096, file Dfp.java
2019-04-15 20:31:02,413 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2098, file Dfp.java
2019-04-15 20:31:02,414 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2102, file Dfp.java
2019-04-15 20:31:02,415 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2105, file Dfp.java
2019-04-15 20:31:02,416 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2107, file Dfp.java
2019-04-15 20:31:02,416 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2093, file Dfp.java
2019-04-15 20:31:02,417 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2114, file Dfp.java
2019-04-15 20:31:02,417 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2115, file Dfp.java
2019-04-15 20:31:02,418 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2117, file Dfp.java
2019-04-15 20:31:02,419 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2116, file Dfp.java
2019-04-15 20:31:02,419 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 2121, file Dfp.java
2019-04-15 20:31:02,420 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2125, file Dfp.java
2019-04-15 20:31:02,421 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2130, file Dfp.java
2019-04-15 20:31:02,421 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2131, file Dfp.java
2019-04-15 20:31:02,422 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2132, file Dfp.java
2019-04-15 20:31:02,423 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2129, file Dfp.java
2019-04-15 20:31:02,423 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2135, file Dfp.java
2019-04-15 20:31:02,424 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2143, file Dfp.java
2019-04-15 20:31:02,425 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2144, file Dfp.java
2019-04-15 20:31:02,425 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2146, file Dfp.java
2019-04-15 20:31:02,426 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2147, file Dfp.java
2019-04-15 20:31:02,426 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2149, file Dfp.java
2019-04-15 20:31:02,427 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2152, file Dfp.java
2019-04-15 20:31:02,427 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2153, file Dfp.java
2019-04-15 20:31:02,428 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2154, file Dfp.java
2019-04-15 20:31:02,429 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2151, file Dfp.java
2019-04-15 20:31:02,429 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 2162, file Dfp.java
2019-04-15 20:31:02,430 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2157, file Dfp.java
2019-04-15 20:31:02,431 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2166, file Dfp.java
2019-04-15 20:31:02,432 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2167, file Dfp.java
2019-04-15 20:31:02,433 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2168, file Dfp.java
2019-04-15 20:31:02,433 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2169, file Dfp.java
2019-04-15 20:31:02,434 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2170, file Dfp.java
2019-04-15 20:31:02,434 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 2165, file Dfp.java
2019-04-15 20:31:02,435 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 2181, file Dfp.java
2019-04-15 20:31:02,436 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2176, file Dfp.java
2019-04-15 20:31:02,437 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2184, file Dfp.java
2019-04-15 20:31:02,437 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2190, file Dfp.java
2019-04-15 20:31:02,438 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2191, file Dfp.java
2019-04-15 20:31:02,439 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2194, file Dfp.java
2019-04-15 20:31:02,439 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2199, file Dfp.java
2019-04-15 20:31:02,440 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2205, file Dfp.java
2019-04-15 20:31:02,441 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2204, file Dfp.java
2019-04-15 20:31:02,441 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2208, file Dfp.java
2019-04-15 20:31:02,442 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2220, file Dfp.java
2019-04-15 20:31:02,442 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2232, file Dfp.java
2019-04-15 20:31:02,443 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2233, file Dfp.java
2019-04-15 20:31:02,444 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2234, file Dfp.java
2019-04-15 20:31:02,444 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2240, file Dfp.java
2019-04-15 20:31:02,445 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2257, file Dfp.java
2019-04-15 20:31:02,446 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2259, file Dfp.java
2019-04-15 20:31:02,446 INFO main - --ModificationPoint:CtSwitchImpl, suspValue 0.0, line 2222, file Dfp.java
2019-04-15 20:31:02,447 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2274, file Dfp.java
2019-04-15 20:31:02,448 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2290, file Dfp.java
2019-04-15 20:31:02,448 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2297, file Dfp.java
2019-04-15 20:31:02,449 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2307, file Dfp.java
2019-04-15 20:31:02,449 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2308, file Dfp.java
2019-04-15 20:31:02,450 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2324, file Dfp.java
2019-04-15 20:31:02,451 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2320, file Dfp.java
2019-04-15 20:31:02,451 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2328, file Dfp.java
2019-04-15 20:31:02,452 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2330, file Dfp.java
2019-04-15 20:31:02,452 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2329, file Dfp.java
2019-04-15 20:31:02,453 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2334, file Dfp.java
2019-04-15 20:31:02,454 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2333, file Dfp.java
2019-04-15 20:31:02,454 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2338, file Dfp.java
2019-04-15 20:31:02,455 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2337, file Dfp.java
2019-04-15 20:31:02,455 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2341, file Dfp.java
2019-04-15 20:31:02,456 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2344, file Dfp.java
2019-04-15 20:31:02,457 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2345, file Dfp.java
2019-04-15 20:31:02,457 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2346, file Dfp.java
2019-04-15 20:31:02,458 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2349, file Dfp.java
2019-04-15 20:31:02,458 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2348, file Dfp.java
2019-04-15 20:31:02,459 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2352, file Dfp.java
2019-04-15 20:31:02,460 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2355, file Dfp.java
2019-04-15 20:31:02,460 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2359, file Dfp.java
2019-04-15 20:31:02,461 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2358, file Dfp.java
2019-04-15 20:31:02,462 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2368, file Dfp.java
2019-04-15 20:31:02,462 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2343, file Dfp.java
2019-04-15 20:31:02,463 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2373, file Dfp.java
2019-04-15 20:31:02,463 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2371, file Dfp.java
2019-04-15 20:31:02,464 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2376, file Dfp.java
2019-04-15 20:31:02,465 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2393, file Dfp.java
2019-04-15 20:31:02,465 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2395, file Dfp.java
2019-04-15 20:31:02,466 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2392, file Dfp.java
2019-04-15 20:31:02,466 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2391, file Dfp.java
2019-04-15 20:31:02,467 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2400, file Dfp.java
2019-04-15 20:31:02,468 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2399, file Dfp.java
2019-04-15 20:31:02,468 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2403, file Dfp.java
2019-04-15 20:31:02,469 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2404, file Dfp.java
2019-04-15 20:31:02,469 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2405, file Dfp.java
2019-04-15 20:31:02,470 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2407, file Dfp.java
2019-04-15 20:31:02,471 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2409, file Dfp.java
2019-04-15 20:31:02,471 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2410, file Dfp.java
2019-04-15 20:31:02,472 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2408, file Dfp.java
2019-04-15 20:31:02,472 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2406, file Dfp.java
2019-04-15 20:31:02,473 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2415, file Dfp.java
2019-04-15 20:31:02,474 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2416, file Dfp.java
2019-04-15 20:31:02,474 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2420, file Dfp.java
2019-04-15 20:31:02,475 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2422, file Dfp.java
2019-04-15 20:31:02,476 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2421, file Dfp.java
2019-04-15 20:31:02,476 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2429, file Dfp.java
2019-04-15 20:31:02,477 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2431, file Dfp.java
2019-04-15 20:31:02,477 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2430, file Dfp.java
2019-04-15 20:31:02,478 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2434, file Dfp.java
2019-04-15 20:31:02,479 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2439, file Dfp.java
2019-04-15 20:31:02,479 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2438, file Dfp.java
2019-04-15 20:31:02,480 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2443, file Dfp.java
2019-04-15 20:31:02,481 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2444, file Dfp.java
2019-04-15 20:31:02,481 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2445, file Dfp.java
2019-04-15 20:31:02,482 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2446, file Dfp.java
2019-04-15 20:31:02,482 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2450, file Dfp.java
2019-04-15 20:31:02,483 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2448, file Dfp.java
2019-04-15 20:31:02,484 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2455, file Dfp.java
2019-04-15 20:31:02,484 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 2461, file Dfp.java
2019-04-15 20:31:02,485 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 2459, file Dfp.java
2019-04-15 20:31:02,486 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2464, file Dfp.java
2019-04-15 20:31:02,487 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2465, file Dfp.java
2019-04-15 20:31:02,487 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2468, file Dfp.java
2019-04-15 20:31:02,488 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 2467, file Dfp.java
2019-04-15 20:31:02,489 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2471, file Dfp.java
2019-04-15 20:31:02,489 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2480, file Dfp.java
2019-04-15 20:31:02,490 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 2481, file Dfp.java
2019-04-15 20:31:02,490 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2483, file Dfp.java
2019-04-15 20:31:02,491 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 2484, file Dfp.java
2019-04-15 20:31:02,491 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 2486, file Dfp.java
2019-04-15 20:31:02,502 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 66, file DfpDec.java
2019-04-15 20:31:02,502 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 99, file DfpDec.java
2019-04-15 20:31:02,502 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 105, file DfpDec.java
2019-04-15 20:31:02,503 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 111, file DfpDec.java
2019-04-15 20:31:02,503 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 117, file DfpDec.java
2019-04-15 20:31:02,503 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 123, file DfpDec.java
2019-04-15 20:31:02,504 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 132, file DfpDec.java
2019-04-15 20:31:02,504 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 133, file DfpDec.java
2019-04-15 20:31:02,504 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 134, file DfpDec.java
2019-04-15 20:31:02,505 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 135, file DfpDec.java
2019-04-15 20:31:02,505 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 131, file DfpDec.java
2019-04-15 20:31:02,505 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 138, file DfpDec.java
2019-04-15 20:31:02,506 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 145, file DfpDec.java
2019-04-15 20:31:02,506 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 151, file DfpDec.java
2019-04-15 20:31:02,506 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 160, file DfpDec.java
2019-04-15 20:31:02,506 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 167, file DfpDec.java
2019-04-15 20:31:02,507 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 170, file DfpDec.java
2019-04-15 20:31:02,507 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file DfpDec.java
2019-04-15 20:31:02,507 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 173, file DfpDec.java
2019-04-15 20:31:02,508 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 174, file DfpDec.java
2019-04-15 20:31:02,508 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 176, file DfpDec.java
2019-04-15 20:31:02,509 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 177, file DfpDec.java
2019-04-15 20:31:02,509 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 175, file DfpDec.java
2019-04-15 20:31:02,510 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 181, file DfpDec.java
2019-04-15 20:31:02,510 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 182, file DfpDec.java
2019-04-15 20:31:02,510 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 183, file DfpDec.java
2019-04-15 20:31:02,511 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 185, file DfpDec.java
2019-04-15 20:31:02,511 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 187, file DfpDec.java
2019-04-15 20:31:02,511 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 186, file DfpDec.java
2019-04-15 20:31:02,512 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 190, file DfpDec.java
2019-04-15 20:31:02,512 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 193, file DfpDec.java
