2019-04-17 06:28:20,519 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jmutrepair  -scope  global  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_51/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-17 06:28:21,330 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default from 285 classes with test cases
2019-04-17 06:28:21,331 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-17 06:28:22,000 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default, /home/jan_gerling/astor/./examples/libs/junit-4.4.jar]
2019-04-17 06:30:35,398 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest#testIssue631
2019-04-17 06:30:35,402 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-17 06:30:35,409 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2941, fails: 2, GZoltar suspicious 24199
2019-04-17 06:30:35,421 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-17 06:30:35,430 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//src//default, compliance level: 8
2019-04-17 06:30:44,753 INFO main - 
---- Initial suspicious size: 0
2019-04-17 06:30:44,783 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 137, file MathException.java
2019-04-17 06:30:45,297 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 177, file BigFraction.java
2019-04-17 06:30:45,298 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 186, file BigFraction.java
2019-04-17 06:30:45,298 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 190, file BigFraction.java
2019-04-17 06:30:45,299 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 199, file BigFraction.java
2019-04-17 06:30:45,299 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 276, file BigFraction.java
2019-04-17 06:30:45,299 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 282, file BigFraction.java
2019-04-17 06:30:45,300 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 304, file BigFraction.java
2019-04-17 06:30:45,301 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 309, file BigFraction.java
2019-04-17 06:30:45,301 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 323, file BigFraction.java
2019-04-17 06:30:45,302 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 327, file BigFraction.java
2019-04-17 06:30:45,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 434, file BigFraction.java
2019-04-17 06:30:45,303 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 509, file BigFraction.java
2019-04-17 06:30:45,304 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 512, file BigFraction.java
2019-04-17 06:30:45,304 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 519, file BigFraction.java
2019-04-17 06:30:45,305 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 616, file BigFraction.java
2019-04-17 06:30:45,305 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 666, file BigFraction.java
2019-04-17 06:30:45,306 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 669, file BigFraction.java
2019-04-17 06:30:45,306 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 711, file BigFraction.java
2019-04-17 06:30:45,307 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 709, file BigFraction.java
2019-04-17 06:30:45,307 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 852, file BigFraction.java
2019-04-17 06:30:45,307 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 897, file BigFraction.java
2019-04-17 06:30:45,308 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 900, file BigFraction.java
2019-04-17 06:30:45,308 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 944, file BigFraction.java
2019-04-17 06:30:45,309 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 961, file BigFraction.java
2019-04-17 06:30:45,309 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 980, file BigFraction.java
2019-04-17 06:30:45,310 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1039, file BigFraction.java
2019-04-17 06:30:45,310 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1082, file BigFraction.java
2019-04-17 06:30:45,310 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1085, file BigFraction.java
2019-04-17 06:30:45,311 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1091, file BigFraction.java
2019-04-17 06:30:45,311 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1116, file BigFraction.java
2019-04-17 06:30:45,312 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1114, file BigFraction.java
2019-04-17 06:30:45,314 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 173, file BigFractionFormat.java
2019-04-17 06:30:45,314 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 171, file BigFractionFormat.java
2019-04-17 06:30:45,314 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 169, file BigFractionFormat.java
2019-04-17 06:30:45,315 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 195, file BigFractionFormat.java
2019-04-17 06:30:45,315 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 219, file BigFractionFormat.java
2019-04-17 06:30:45,315 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 252, file BigFractionFormat.java
2019-04-17 06:30:45,319 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 181, file Fraction.java
2019-04-17 06:30:45,319 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 187, file Fraction.java
2019-04-17 06:30:45,320 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 209, file Fraction.java
2019-04-17 06:30:45,320 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 214, file Fraction.java
2019-04-17 06:30:45,321 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 226, file Fraction.java
2019-04-17 06:30:45,321 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 230, file Fraction.java
2019-04-17 06:30:45,322 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 257, file Fraction.java
2019-04-17 06:30:45,322 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 262, file Fraction.java
2019-04-17 06:30:45,322 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 261, file Fraction.java
2019-04-17 06:30:45,323 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 272, file Fraction.java
2019-04-17 06:30:45,323 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 278, file Fraction.java
2019-04-17 06:30:45,324 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 292, file Fraction.java
2019-04-17 06:30:45,324 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 333, file Fraction.java
2019-04-17 06:30:45,324 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 336, file Fraction.java
2019-04-17 06:30:45,325 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 406, file Fraction.java
2019-04-17 06:30:45,325 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 477, file Fraction.java
2019-04-17 06:30:45,326 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 481, file Fraction.java
2019-04-17 06:30:45,326 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 484, file Fraction.java
2019-04-17 06:30:45,326 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 490, file Fraction.java
2019-04-17 06:30:45,327 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 514, file Fraction.java
2019-04-17 06:30:45,327 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 534, file Fraction.java
2019-04-17 06:30:45,328 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 537, file Fraction.java
2019-04-17 06:30:45,328 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 569, file Fraction.java
2019-04-17 06:30:45,329 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 572, file Fraction.java
2019-04-17 06:30:45,329 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 600, file Fraction.java
2019-04-17 06:30:45,330 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 604, file Fraction.java
2019-04-17 06:30:45,330 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 608, file Fraction.java
2019-04-17 06:30:45,330 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 612, file Fraction.java
2019-04-17 06:30:45,331 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 611, file Fraction.java
2019-04-17 06:30:45,331 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 641, file Fraction.java
2019-04-17 06:30:45,331 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 639, file Fraction.java
2019-04-17 06:30:45,333 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 178, file FractionFormat.java
2019-04-17 06:30:45,333 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 176, file FractionFormat.java
2019-04-17 06:30:45,334 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 206, file FractionFormat.java
2019-04-17 06:30:45,334 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 230, file FractionFormat.java
2019-04-17 06:30:45,334 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 263, file FractionFormat.java
2019-04-17 06:30:45,336 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 103, file ProperBigFractionFormat.java
2019-04-17 06:30:45,336 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 100, file ProperBigFractionFormat.java
2019-04-17 06:30:45,337 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 138, file ProperBigFractionFormat.java
2019-04-17 06:30:45,337 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 149, file ProperBigFractionFormat.java
2019-04-17 06:30:45,337 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 162, file ProperBigFractionFormat.java
2019-04-17 06:30:45,338 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 170, file ProperBigFractionFormat.java
2019-04-17 06:30:45,338 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 201, file ProperBigFractionFormat.java
2019-04-17 06:30:45,339 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 209, file ProperBigFractionFormat.java
2019-04-17 06:30:45,339 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 216, file ProperBigFractionFormat.java
2019-04-17 06:30:45,339 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 220, file ProperBigFractionFormat.java
2019-04-17 06:30:45,340 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 234, file ProperBigFractionFormat.java
2019-04-17 06:30:45,341 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 101, file ProperFractionFormat.java
2019-04-17 06:30:45,341 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 138, file ProperFractionFormat.java
2019-04-17 06:30:45,342 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 149, file ProperFractionFormat.java
2019-04-17 06:30:45,342 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 162, file ProperFractionFormat.java
2019-04-17 06:30:45,342 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 170, file ProperFractionFormat.java
2019-04-17 06:30:45,343 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 201, file ProperFractionFormat.java
2019-04-17 06:30:45,343 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 209, file ProperFractionFormat.java
2019-04-17 06:30:45,343 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 227, file ProperFractionFormat.java
2019-04-17 06:30:45,344 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 55, file BinaryChromosome.java
2019-04-17 06:30:45,344 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 82, file BinaryChromosome.java
2019-04-17 06:30:45,345 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 87, file BinaryChromosome.java
2019-04-17 06:30:45,345 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 92, file BinaryChromosome.java
2019-04-17 06:30:45,345 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 36, file BinaryMutation.java
2019-04-17 06:30:45,346 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 45, file Chromosome.java
2019-04-17 06:30:45,346 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 91, file Chromosome.java
2019-04-17 06:30:45,346 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 107, file Chromosome.java
2019-04-17 06:30:45,346 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 97, file ElitisticListPopulation.java
2019-04-17 06:30:45,347 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 42, file FixedGenerationCount.java
2019-04-17 06:30:45,347 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 57, file FixedGenerationCount.java
2019-04-17 06:30:45,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 69, file GeneticAlgorithm.java
2019-04-17 06:30:45,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 72, file GeneticAlgorithm.java
2019-04-17 06:30:45,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 152, file GeneticAlgorithm.java
2019-04-17 06:30:45,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 158, file GeneticAlgorithm.java
2019-04-17 06:30:45,348 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file GeneticAlgorithm.java
2019-04-17 06:30:45,349 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 49, file ListPopulation.java
2019-04-17 06:30:45,349 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 53, file ListPopulation.java
2019-04-17 06:30:45,350 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 68, file ListPopulation.java
2019-04-17 06:30:45,350 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 107, file ListPopulation.java
2019-04-17 06:30:45,350 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 71, file OnePointCrossover.java
2019-04-17 06:30:45,350 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 87, file OnePointCrossover.java
2019-04-17 06:30:45,351 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 123, file RandomKey.java
2019-04-17 06:30:45,351 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 126, file RandomKey.java
2019-04-17 06:30:45,352 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 152, file RandomKey.java
2019-04-17 06:30:45,352 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 157, file RandomKey.java
2019-04-17 06:30:45,352 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 167, file RandomKey.java
2019-04-17 06:30:45,352 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 181, file RandomKey.java
2019-04-17 06:30:45,352 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 255, file RandomKey.java
2019-04-17 06:30:45,352 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 265, file RandomKey.java
2019-04-17 06:30:45,352 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 41, file RandomKeyMutation.java
2019-04-17 06:30:45,353 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 73, file TournamentSelection.java
2019-04-17 06:30:45,354 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 203, file VectorFormat.java
2019-04-17 06:30:45,354 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 247, file VectorFormat.java
2019-04-17 06:30:45,355 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 258, file VectorFormat.java
2019-04-17 06:30:45,355 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 257, file VectorFormat.java
2019-04-17 06:30:45,355 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 268, file VectorFormat.java
2019-04-17 06:30:45,355 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 282, file VectorFormat.java
2019-04-17 06:30:45,357 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 94, file IntervalsSet.java
2019-04-17 06:30:45,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 93, file IntervalsSet.java
2019-04-17 06:30:45,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 108, file IntervalsSet.java
2019-04-17 06:30:45,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 136, file IntervalsSet.java
2019-04-17 06:30:45,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 216, file IntervalsSet.java
2019-04-17 06:30:45,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 232, file IntervalsSet.java
2019-04-17 06:30:45,358 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 215, file IntervalsSet.java
2019-04-17 06:30:45,359 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 188, file Vector1D.java
2019-04-17 06:30:45,360 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 305, file Vector1D.java
2019-04-17 06:30:45,360 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 311, file Vector1D.java
2019-04-17 06:30:45,360 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 309, file Vector1D.java
2019-04-17 06:30:45,360 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 329, file Vector1D.java
2019-04-17 06:30:45,361 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 113, file Vector1DFormat.java
2019-04-17 06:30:45,361 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 124, file Vector1DFormat.java
2019-04-17 06:30:45,362 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 61, file Line.java
2019-04-17 06:30:45,362 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 151, file Line.java
2019-04-17 06:30:45,364 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 77, file OutlineExtractor.java
2019-04-17 06:30:45,364 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 88, file OutlineExtractor.java
2019-04-17 06:30:45,365 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 143, file OutlineExtractor.java
2019-04-17 06:30:45,366 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 146, file OutlineExtractor.java
2019-04-17 06:30:45,366 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 179, file OutlineExtractor.java
2019-04-17 06:30:45,366 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 172, file OutlineExtractor.java
2019-04-17 06:30:45,367 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 215, file OutlineExtractor.java
2019-04-17 06:30:45,367 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 224, file OutlineExtractor.java
2019-04-17 06:30:45,368 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file OutlineExtractor.java
2019-04-17 06:30:45,369 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 136, file Plane.java
2019-04-17 06:30:45,369 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 308, file Plane.java
2019-04-17 06:30:45,369 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 323, file Plane.java
2019-04-17 06:30:45,369 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 360, file Plane.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 118, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 150, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 153, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 179, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 171, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 216, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 228, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 239, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 236, file PolyhedronsSet.java
2019-04-17 06:30:45,372 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 246, file PolyhedronsSet.java
2019-04-17 06:30:45,373 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 253, file PolyhedronsSet.java
2019-04-17 06:30:45,373 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 250, file PolyhedronsSet.java
2019-04-17 06:30:45,373 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 278, file PolyhedronsSet.java
2019-04-17 06:30:45,373 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 282, file PolyhedronsSet.java
2019-04-17 06:30:45,376 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 338, file PolyhedronsSet.java
2019-04-17 06:30:45,379 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 405, file PolyhedronsSet.java
2019-04-17 06:30:45,394 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 136, file Rotation.java
2019-04-17 06:30:45,394 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 176, file Rotation.java
2019-04-17 06:30:45,394 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 224, file Rotation.java
2019-04-17 06:30:45,394 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 238, file Rotation.java
2019-04-17 06:30:45,395 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 274, file Rotation.java
2019-04-17 06:30:45,395 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 265, file Rotation.java
2019-04-17 06:30:45,395 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 256, file Rotation.java
2019-04-17 06:30:45,395 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 320, file Rotation.java
2019-04-17 06:30:45,395 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 360, file Rotation.java
2019-04-17 06:30:45,396 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 354, file Rotation.java
2019-04-17 06:30:45,396 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 345, file Rotation.java
2019-04-17 06:30:45,396 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 409, file Rotation.java
2019-04-17 06:30:45,396 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 415, file Rotation.java
2019-04-17 06:30:45,396 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 514, file Rotation.java
2019-04-17 06:30:45,397 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 512, file Rotation.java
2019-04-17 06:30:45,397 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 529, file Rotation.java
2019-04-17 06:30:45,397 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 527, file Rotation.java
2019-04-17 06:30:45,397 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 582, file Rotation.java
2019-04-17 06:30:45,397 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 600, file Rotation.java
2019-04-17 06:30:45,397 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 636, file Rotation.java
2019-04-17 06:30:45,397 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 690, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 726, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 762, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 753, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 735, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 717, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 699, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 681, file Rotation.java
2019-04-17 06:30:45,398 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 663, file Rotation.java
2019-04-17 06:30:45,399 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 645, file Rotation.java
2019-04-17 06:30:45,399 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 627, file Rotation.java
2019-04-17 06:30:45,399 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 609, file Rotation.java
2019-04-17 06:30:45,399 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 591, file Rotation.java
2019-04-17 06:30:45,399 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 573, file Rotation.java
2019-04-17 06:30:45,400 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 980, file Rotation.java
2019-04-17 06:30:45,401 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 58, file SubPlane.java
2019-04-17 06:30:45,401 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 75, file SubPlane.java
2019-04-17 06:30:45,401 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 100, file SubPlane.java
2019-04-17 06:30:45,403 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 273, file Vector3D.java
2019-04-17 06:30:45,404 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 297, file Vector3D.java
2019-04-17 06:30:45,404 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 304, file Vector3D.java
